SecurityCode,CompanyName,Industry,Type,Quarter,DateBegin,DateEnd,Description,OtherIncome,TotalIncome,Expenditure,CostofMaterialsConsumed,FinanceCosts,OtherExpenses,ChangesInInventoriesofFinishedGoodsWorkinprogressandStockintrade,EmployeeBenefitExpense,DepreciationAndAmortisationExpense,ProfitAfterInterestbutbeforeExceptionalItems,ProfitLossfromOrdinaryActivitiesbeforeTax,Tax,NetProfitLossfromOrdinaryActivitiesafterTax,NetProfit,Currenttax,NextStockDeviation,Deferredtax,ProfitfromOperationsbeforeOtherIncomeInterestandExceptionalItems,ProfitbeforeInterestandExceptionalItems,Interest,OtherOperatingIncome,Purchasesofstockintrade
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),15.34,3804.98,-3612.21,-1587.16,-102.60,-148.52,-1522.48,-167.98,-83.46,192.77,192.77,6.51,199.28,199.28,-41.54,76.0,48.05,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),28.62,2140.88,-1753.95,-5522.31,-87.86,-169.62,4336.72,-225.73,-85.14,386.93,386.93,-63.47,323.46,323.46,-87.31,40.95,23.84,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),316.31,2636.07,-2320.51,-2915.55,-29.89,-165.36,1064.16,-192.82,-81.04,315.56,315.56,-76.26,239.30,239.30,-79.51,36.6,3.25,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),10.53,2655.87,-2550.58,-4.52,-21.91,-378.35,-1922.36,-140.65,-82.80,105.29,105.29,-24.39,80.90,80.90,-75.79,27.1,50.10,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),5.54,3769.35,-3467.69,-2462.68,-72.94,-139.26,-563.10,-149.19,-80.52,301.65,301.65,5.75,307.41,307.41,,23.2,8.35,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),46.37,3539.98,-3769.51,-5816.01,-70.86,,2547.44,-194.34,-82.00,-229.53,-229.53,137.44,-92.09,-92.09,63.06,17.25,74.37,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),84.91,2812.93,-2591.70,-4100.31,-32.33,-199.22,2041.77,-208.08,-93.53,221.23,221.23,-8.19,213.04,213.04,9.06,21.85,-17.25,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),18.39,3183.91,-2934.75,-4.52,-40.82,-206.02,-2458.87,-149.42,-75.10,249.16,249.16,51.69,300.85,300.85,-4.86,25.6,56.55,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),23.91,5219.57,-4435.42,-1096.95,-105.66,-131.69,-2601.91,-141.46,-74.41,784.15,784.15,-191.48,592.68,592.68,-160.73,21.45,-30.75,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),-48.52,4600.40,-3627.65,-5238.91,-99.85,-84.42,,,-74.13,972.75,1005.02,-536.82,,,-14.41,26.45,-522.40,,,,,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),18.37,,-1734.19,-3040.92,,-219.51,,,-75.78,423.50,423.50,,423.50,423.50,,41.6,,471.30,489.67,-66.17,1.11,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),107.04,,-2054.00,-4.79,,-167.43,,,-74.70,373.64,373.64,,373.64,373.64,,27.1,,373.45,480.49,-106.85,1.57,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),17.52,,-2414.37,-307.69,,-91.63,,,-74.82,319.31,319.31,,319.31,319.31,,17.6,,448.30,465.82,-146.51,3.26,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),-37.10,,-1647.23,-4154.52,,-195.63,,,-63.87,483.33,532.51,-4.28,,,,24.3,,657.81,620.71,-137.38,2.09,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),0.64,,-2007.37,-1780.01,,-127.28,,,-80.95,28.38,28.38,,28.38,28.38,,398.75,,122.22,122.86,-94.48,28.74,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),0.45,,-1064.70,464.76,,-84.46,,,-85.42,395.09,395.09,,395.09,395.09,,75.35,,514.67,515.13,-120.03,9.73,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),79.37,,-2449.67,-701.95,,-71.09,,,-77.40,-562.05,-562.05,,-562.05,-562.05,,510.25,,-477.41,-398.04,-164.01,7.20,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Audited,Q1 2015,01-Jan-15,31-Mar-15,Amount (Rs. million),0.95,,-1889.73,-4252.75,,-103.86,,,-77.46,8.41,8.41,116.60,125.02,,,467.35,,162.56,163.50,-155.09,38.96,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q4 2014,01-Oct-14,31-Dec-14,Amount (Rs. million),6.80,,-1674.65,-1724.33,,-119.00,,,-78.38,-234.38,-234.38,,-234.38,-234.38,,128.65,,-135.72,-128.92,-105.46,13.05,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q3 2014,01-Jul-14,30-Sep-14,Amount (Rs. million),4.74,,-1027.64,123.98,,-60.70,,,-77.16,-135.55,-135.55,,-135.55,-135.55,,264.1,,-32.65,-27.92,-107.64,2.89,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Un-Audited,Q2 2014,01-Apr-14,30-Jun-14,Amount (Rs. million),1.82,,-2467.44,-588.24,,-69.05,,,-77.39,35.90,35.90,,35.90,35.90,,273.45,,165.18,167.00,-131.10,9.12,
532610,DWARIKESH SUGAR INDUSTRIES LTD.,Sugar,Audited,Q1 2014,01-Jan-14,31-Mar-14,Amount (Rs. million),1.10,,-1796.78,,,-96.53,,,-82.03,374.78,374.78,-18.20,356.58,,,190.5,,511.54,512.64,-137.86,16.98,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),134.00,10039.00,-11443.00,-11227.00,-1249.00,-1416.00,3514.00,-347.00,-540.00,,-1404.00,-682.00,-2086.00,-2330.00,-26.00,8.88,-656.00,,,,,-108.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),62.00,14130.00,-16365.00,-6213.00,-1234.00,-1280.00,-5593.00,-289.00,-535.00,,654.00,-892.00,-238.00,27396.00,,26.0,-892.00,,,,,-828.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),827.00,10866.00,-12738.00,-7435.00,-1519.00,-1131.00,-1777.00,-263.00,-507.00,,-1872.00,-18.00,-1890.00,-4117.00,,33.15,-18.00,,,,,-144.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),1289.00,14363.00,-13662.00,-13170.00,-1311.00,-1397.00,3856.00,-258.00,-523.00,701.00,34.00,,34.00,34.00,,11.11,,,,,,-934.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),53.00,11082.00,-10396.00,-12843.00,-1007.00,-1048.00,4781.00,-252.00,-530.00,686.00,686.00,,686.00,686.00,,6.75,,,,,,-365.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),358.00,9564.00,-12372.00,-5965.00,-1705.00,-1138.00,-1522.00,-385.00,-540.00,-2808.00,-2808.00,57.00,-2751.00,,,8.91,57.00,,,,,-226.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),17.00,9677.00,-11552.00,-6480.00,-1387.00,-1066.00,-2028.00,-236.00,-541.00,-1875.00,-1875.00,87.00,-1788.00,-1788.00,,7.720000000000001,87.00,,,,,-34.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),19.00,11334.00,-15613.00,-10484.00,-1467.00,-2266.00,-681.00,-241.00,-569.00,-4279.00,-7306.00,3046.00,-4260.00,,,4.34,3046.00,,,,,-30.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),182.00,17770.00,-18691.00,-15164.00,-1113.00,-1005.00,3136.00,-320.00,-328.00,-921.00,-25021.00,2347.00,-22674.00,,,9.27,2347.00,,,,,-3635.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),38.00,13690.00,-15064.00,-10740.00,-1138.00,-969.00,,,-326.00,-1374.00,-1606.00,410.00,-1196.00,,,6.28,410.00,,,,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),35.00,16108.00,-17504.00,-10015.00,-1139.00,-981.00,-1629.00,-257.00,-329.00,-1396.00,-1396.00,474.00,-922.00,,,6.82,474.00,,,,,-2981.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),41.00,21293.00,-22683.00,-15458.00,-979.00,-1019.00,-1697.00,-302.00,-344.00,-1390.00,-1390.00,514.00,,,,9.76,514.00,,,,,-2501.00
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),48.00,,-20480.00,-18123.00,,-1118.00,,,-380.00,-682.00,-682.00,262.00,,,,14.4,,161.00,209.00,-891.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),37.00,,-19579.00,-11601.00,,-1098.00,,,-359.00,29.00,29.00,-4.00,,,,11.89,,882.00,919.00,-890.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),151.00,,-15500.00,-7353.00,,-842.00,,,-355.00,45.00,45.00,-13.00,,,,11.44,,791.00,942.00,-897.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),5.00,,-16599.00,-16194.00,,-1150.00,,,-362.00,698.00,698.00,1504.00,2202.00,,,14.65,,1580.00,1585.00,-887.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),5.00,,-14824.00,-12341.00,,-918.00,,,-385.00,-453.00,-453.00,-5.00,-458.00,,,14.29,,481.00,486.00,-939.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),7.00,,-11140.00,-2269.00,,-801.00,,,-527.00,-2286.00,-2286.00,-39.00,-2325.00,,,13.42,,-1508.00,-1501.00,-785.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),4.00,,-17082.00,-7153.00,,-725.00,,,-363.00,-2272.00,-2272.00,,-2272.00,-2272.00,,17.15,,-1577.00,-1573.00,-699.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Audited,Q1 2015,01-Jan-15,31-Mar-15,Amount (Rs. million),4.00,,-15519.00,-15931.00,,-1018.00,,,-384.00,500.00,77.00,-34.00,,,,13.77,,1317.00,1321.00,-821.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q4 2014,01-Oct-14,31-Dec-14,Amount (Rs. million),,,-13008.00,-11123.00,,-981.00,,,-409.00,-1089.00,-1358.00,461.00,-897.00,,,11.21,,-269.00,-269.00,-820.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q3 2014,01-Jul-14,30-Sep-14,Amount (Rs. million),12.00,,-16916.00,-6939.00,,-819.00,,,-379.00,-1492.00,-1956.00,665.00,-1291.00,,,14.85,,-627.00,-615.00,-877.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Un-Audited,Q2 2014,01-Apr-14,30-Jun-14,Amount (Rs. million),23.00,,-11792.00,-9971.00,,-735.00,,,-384.00,-1035.00,-1221.00,415.00,,,,17.15,,-214.00,-191.00,-844.00,,
532670,SHREE RENUKA SUGARS LTD.,Sugar,Audited,Q1 2014,01-Jan-14,31-Mar-14,Amount (Rs. million),76.00,,-17972.00,-15786.00,,-1140.00,,,-411.00,-372.00,-831.00,-52.00,-883.00,,,12.4,,618.00,694.00,-1066.00,,
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),259.50,19878.50,-17906.50,-8958.90,-192.20,-2851.10,160.20,-2089.50,-491.50,1972.00,1963.60,-558.90,,,-549.60,559.25,-9.30,,,,,-1764.30
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),252.90,18593.50,-16663.00,-8572.70,-200.70,-2534.60,216.30,-1990.00,-468.20,1930.50,1915.50,-483.20,,,-321.70,808.15,-161.50,,,,,-1746.20
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),305.30,19276.60,-16965.70,-8324.80,-182.40,-2646.00,-606.60,-2021.00,-460.00,,2230.30,-739.20,1491.10,1416.80,-739.20,755.1,,,,,,-1641.30
500800,Tata Consumer Products Ltd,Tea & Coffee,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),352.30,18106.90,-16496.50,-8130.50,-154.80,-2962.50,303.40,-2030.10,-329.80,,1526.50,-588.30,938.20,359.90,-588.30,670.8,,,,,,-1896.30
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),225.90,19351.70,-17589.30,-8617.70,-129.50,-2990.60,-464.70,-2051.40,-296.20,,1762.40,-549.20,1213.20,1088.90,-549.20,382.4,,,,,,-1486.90
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),707.90,18316.60,-16361.70,-8420.00,-114.70,-2566.10,188.50,-1949.50,,,1887.70,-636.80,1250.90,1839.60,-636.80,492.3,,,,,,-1748.60
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),285.20,18311.10,-15958.80,-7773.60,-125.70,-2522.10,116.90,-2032.00,,2352.30,2170.50,-834.50,1336.00,,,426.7,,,,,,-2146.90
500800,Tata Consumer Products Ltd,Tea & Coffee,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),257.20,17141.20,-15847.50,-7975.60,-135.80,-2569.40,561.30,-2107.00,,1293.70,1277.20,-130.20,1147.00,,-130.20,350.35,,,,,,-1983.50
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),205.50,17509.40,-15328.60,-8369.20,-85.00,-2344.10,200.40,-2067.10,,,2056.70,-195.60,1861.10,1861.10,-195.60,203.6,,,,,,-1106.30
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),335.40,17256.80,-15172.70,-7770.80,-96.20,-2261.70,-395.00,-2007.40,-294.70,,1962.30,-727.50,1234.80,1544.90,-727.50,316.3,,,,,,-1059.30
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),143.40,17187.60,-15003.60,-7916.60,-110.60,-2293.30,101.30,-2032.20,,,2235.10,-805.40,1429.70,1418.10,-805.40,251.25,,,,,,-1279.80
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),168.20,16910.80,-15513.20,-7915.20,-247.70,-2850.30,774.50,-2132.10,-312.00,,972.60,-129.00,843.60,511.20,-129.00,208.1,,,,,,-1171.80
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),143.00,,-15909.50,,,-2399.20,,,-310.80,1456.40,,,,,,289.6,,1529.10,1672.10,-215.70,259.00,
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),309.40,,-14637.40,,,-2459.80,,,-275.10,,1700.20,-618.80,1081.40,,,217.05,,,,-231.50,215.90,
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),210.40,,-15319.70,,,-2318.80,,,-362.50,,1995.00,-732.10,1262.90,,,246.0,,,,-220.40,227.30,
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),157.30,,-18334.20,,,-3249.00,,,-338.70,,1597.30,-518.70,1078.60,,,296.6,,,,-181.50,375.80,
500800,Tata Consumer Products Ltd,Tea & Coffee,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),94.60,,-19473.50,,,-3189.90,,,-380.20,,1104.40,-481.70,622.70,,,128.05,,,,-226.80,308.40,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),6.47,3033.62,-2346.49,-1368.15,-40.80,-543.08,-110.69,-163.41,-120.36,,687.13,-217.17,469.96,469.96,-85.61,238.7,-131.56,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),4.17,2991.04,-2546.61,-1667.47,-49.94,-614.59,74.99,-164.01,-125.59,,444.44,-23.70,420.73,420.73,-89.77,379.6,66.07,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),5.49,2737.23,-2192.40,-1500.88,-44.32,-454.69,67.29,-149.43,-110.37,,544.84,-198.13,346.71,346.71,-152.22,441.75,-45.91,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),7.46,2628.77,-2153.95,-1169.80,-26.05,-502.18,-261.34,-147.25,-47.33,,474.82,-118.42,356.40,356.40,-127.86,266.7,9.44,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),9.11,2349.88,-1916.13,-1370.46,-30.32,-410.12,136.36,-153.47,-88.14,433.74,433.74,-107.65,326.09,,-115.00,224.75,7.35,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),13.53,2921.17,-2265.24,-1621.15,-32.85,-437.12,76.52,-163.22,,,655.93,-184.11,471.83,471.83,-170.07,240.4,-14.03,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),3.28,2947.74,-2425.80,-1855.60,-23.95,-418.91,92.52,-125.53,,521.94,521.94,-127.33,394.61,,-120.00,233.45,-7.33,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),16.31,3225.15,-2605.56,-1893.60,-21.05,-386.98,-77.59,-138.90,,619.59,619.59,-147.14,472.45,,-142.78,191.95,-4.36,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),4.05,2743.91,-2197.95,-1559.81,-18.53,-425.89,12.54,-122.04,-84.23,,545.96,-141.73,404.24,404.24,-140.00,267.0,-1.73,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),2.59,2966.28,-2495.25,-2076.21,-21.03,-425.50,,-113.51,-86.10,,471.03,-136.75,334.28,334.28,-135.00,206.3,-1.75,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),25.54,2493.16,-2111.48,-1665.46,-17.66,-358.75,127.31,-100.49,,,381.69,-111.34,270.35,270.35,,245.8,-1.34,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),2.59,2972.32,-2442.91,-1471.66,-36.64,-428.10,,,,,529.41,-176.74,352.67,352.67,,259.0,,,,,,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),1.91,,-2181.44,-1495.42,,-220.68,,,,,661.57,-203.34,458.24,,,293.8,,,,-25.18,86.80,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),3.65,,-1223.05,-886.75,,-128.79,,,,,182.62,-53.05,129.57,,,252.5,,,,-21.06,40.59,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),4.10,,-1966.31,-1586.82,,-157.32,,,,514.78,,,,,,265.05,,539.54,543.64,-28.86,2.28,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),0.00,,-2111.03,-1342.00,,-119.28,,,,505.28,,,,,,311.85,,533.94,533.94,-28.66,4.75,
519600,CCL PRODUCTS INDIA LTD.,Tea & Coffee,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),5.03,,-1742.65,-1336.48,,-162.13,,,,364.50,,,,,,296.8,,386.60,391.63,-27.13,5.88,
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),43.30,5057.50,-4524.70,-1830.60,-156.60,-887.90,-43.40,-824.80,-205.10,532.80,590.30,-170.40,419.90,,-151.80,109.4,-18.60,,,,,-576.30
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),48.20,4860.50,-4391.20,-1683.20,-174.30,-856.00,115.30,-763.50,-198.70,,469.30,-68.00,401.30,401.30,-129.90,206.9,61.90,,,,,-830.80
532301,TATA COFFEE LTD.,Tea & Coffee,Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),48.50,4715.20,-4236.50,-1510.00,-162.90,-874.00,91.10,-765.40,-195.40,478.70,478.70,-130.30,348.40,,-118.30,210.8,-12.00,,,,,-819.90
532301,TATA COFFEE LTD.,Tea & Coffee,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),39.40,4644.60,-4243.20,-1371.90,-121.60,-830.50,-134.00,-823.50,-146.50,401.40,401.40,-222.80,178.60,,-194.70,129.75,-28.10,,,,,-815.20
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),48.80,4702.50,-4371.30,-1433.30,-120.70,-970.70,-409.80,-810.30,-148.40,,347.20,-129.60,217.60,217.60,-119.90,97.1,-9.70,,,,,-478.10
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),55.50,4614.80,-4223.80,-1465.60,-112.20,-817.80,-144.80,-699.50,,391.00,537.80,-177.30,360.50,,-168.00,100.5,-9.30,,,,,-843.70
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),40.60,4262.20,-3797.60,-1657.20,-103.60,-799.60,865.10,-769.70,-134.80,464.60,414.50,-102.30,312.20,,-93.50,89.65,-8.80,,,,,-1197.80
532301,TATA COFFEE LTD.,Tea & Coffee,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),81.00,4485.30,-4271.80,-1504.30,-106.50,-745.60,-47.50,-826.70,-135.20,213.50,206.90,17.10,224.00,,-39.10,77.45,56.20,,,,,-906.00
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),42.60,3813.50,-3233.70,-1532.70,-85.40,-630.00,8.70,-744.10,-131.80,,478.30,367.80,846.10,846.10,,88.75,,,,,,-118.40
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),51.50,3873.40,-3325.60,-1474.20,-79.10,-644.30,-124.80,-747.20,,547.80,547.80,-197.00,350.80,,-197.00,84.35,,,,,,-114.80
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),45.20,3721.30,-3094.90,-1563.10,-75.00,-687.80,375.30,-718.50,-140.90,626.40,626.40,-177.30,449.10,,,74.0,,,,,,-284.90
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),116.10,4064.60,-3129.90,-1449.40,-106.30,-698.00,,,-144.50,,934.70,-336.70,598.00,598.00,,88.1,,,,,,
532301,TATA COFFEE LTD.,Tea & Coffee,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),207.00,,-1616.90,-618.80,,-474.00,,,-57.20,470.90,470.90,-117.70,353.20,,,141.85,,277.30,484.30,-13.40,116.50,
